,Row1,Row2,Similarity
42438,605,650,0.2999631259135013
41868,595,596,0.29994936228633445
25747,349,354,0.2999299306841152
55921,1049,1057,0.299808959373394
15982,200,310,0.29977516552797034
28172,386,412,0.29974841141662095
27974,383,508,0.29974663071215774
55055,1007,1017,0.29922721593615215
36085,494,558,0.2991231901898151
36060,494,509,0.29876072366567863
49727,808,832,0.298706198508597
5136,61,280,0.2986680717516033
57893,1133,1196,0.29850195355855197
39169,538,643,0.29839640582206195
12357,150,1056,0.2983242686238963
51703,882,1280,0.29832306551370735
51220,860,1018,0.29830493308733974
19746,253,894,0.29804098632427
23194,306,417,0.2979394401145603
49511,800,860,0.2978973005745026
28322,388,406,0.2978229833599766
33621,459,496,0.29771665919907
27560,375,1124,0.2975680549559833
49426,799,810,0.2975418077243366
5565,66,107,0.29733608067125866
57209,1104,1137,0.29733054558689326
54477,979,1143,0.29732437362205066
10654,127,166,0.2972103828736796
23293,308,338,0.2970951510777416
1958,22,420,0.29705191264822917
30503,411,508,0.29700981841645374
2997,36,290,0.29700150927815977
19312,249,257,0.29697818917592783
41694,589,884,0.2969774979719247
58472,1160,1176,0.29683305996884907
38610,529,903,0.29672676438941925
1057,13,14,0.2966455109549626
37471,511,532,0.2966390260376802
55165,1010,1171,0.2962600433849485
36323,496,531,0.2962525799495256
52188,904,924,0.29622299886237313
53546,947,979,0.29600991225774187
32226,441,506,0.2959944160929028
59172,1190,1260,0.29587529121573214
51636,880,887,0.2957767868610044
952,12,14,0.2956448080074634
6120,77,103,0.29560804842203486
55180,1011,1041,0.29554853342932663
48336,767,768,0.2955448577418483
19069,240,1091,0.29551668327295166
45092,677,1209,0.2954684028495298
12362,150,1091,0.2954556726182577
5736,67,520,0.2954357311648865
26506,362,383,0.2954222576229457
6926,84,103,0.29541600282597663
36987,506,566,0.2953985343928749
39091,536,835,0.2953158760757493
45091,677,1180,0.2950194172186623
26787,366,382,0.2949618147643393
36216,494,910,0.29494398366899865
19673,253,271,0.2948662624621439
26529,362,511,0.2947613746456322
52176,904,908,0.2945893125929846
59161,1189,1260,0.2945779310154681
33640,459,536,0.29457361527416825
20710,269,277,0.2945511118707259
57039,1099,1107,0.2945385901963674
59592,1209,1268,0.2945237014284467
14130,176,417,0.2944178378553246
40873,571,572,0.29435737540235807
5964,74,88,0.29431952611430623
43313,626,640,0.29431288845955744
51517,875,890,0.29424321815209364
611,8,306,0.2941891637775397
56825,1091,1180,0.29400826486388054
18299,232,239,0.2939703471631179
24923,335,351,0.2939618077746663
40830,570,579,0.2938392644848898
32134,439,495,0.29376674379723916
55163,1010,1081,0.293748115462321
17678,222,1267,0.29353713474218074
52250,908,915,0.29334056954547383
27955,383,428,0.2933404745998932
35317,480,1267,0.2933163353003086
9990,121,122,0.29330042853191735
30302,410,508,0.2932346736454299
31268,424,453,0.2931392707410522
34549,470,475,0.29309706844441286
4555,54,90,0.2930624281170227
44521,661,664,0.2928682750871412
59438,1203,1206,0.29279241595663047
53995,963,981,0.2927616969089041
176,1,89,0.29267580815959043
50921,845,1047,0.2925212144497432
21868,285,349,0.2924715167300516
34117,463,1091,0.29231821574996025
16068,201,371,0.2921606472747537
8999,107,120,0.2920792297901811
11632,141,222,0.2919684575395088
12943,157,1056,0.2919241649015299
35184,479,483,0.29162442649498055
292,2,79,0.29151986893642595
10412,125,130,0.2914965674496974
55171,1011,1018,0.2914702834499785
9998,121,133,0.2914495100167472
13441,167,291,0.29118323123518125
6918,84,88,0.29104657556611924
43461,631,796,0.2909994797548411
59251,1196,1272,0.2908966573055197
13440,167,269,0.2908633583116274
22248,291,335,0.2908518764118296
26534,362,529,0.29080737851608873
16018,200,677,0.2907725229663995
7394,88,133,0.2907383887781558
55783,1041,1059,0.290660158328832
44494,660,797,0.2906365612116909
22247,291,334,0.290627531407304
54358,974,991,0.2905890974355859
2866,35,54,0.29054555265693865
11625,141,190,0.29049864110086876
11366,136,480,0.29036106611253687
21858,285,288,0.2902547105707033
7509,89,90,0.28992566172470147
13854,173,225,0.28991013153878614
45349,690,834,0.28987989957945837
24094,319,494,0.2898442635709461
55174,1011,1028,0.28980106544283196
14361,178,210,0.28955966522639814
6127,77,121,0.28941273082817404
964,12,54,0.28911198702049457
3706,43,77,0.2890934620315226
45067,676,1180,0.2890517153227342
32209,441,443,0.28895389764149165
17614,222,314,0.288933460904292
23238,306,1267,0.28886123284348036
54085,967,974,0.28871525138478843
18161,230,529,0.2885643156920702
54159,970,1003,0.2882605978153351
38961,535,536,0.2882117080183676
8737,103,130,0.28809502326292197
4005,45,408,0.28806184604854673
55561,1029,1055,0.28792101201611364
36346,496,588,0.2878931398928035
52254,908,924,0.28788669522917704
11329,136,200,0.2877775696416554
9991,121,123,0.2875955364892278
50022,816,817,0.28753130503903646
290,2,77,0.2874315563519803
22631,299,305,0.28740472972002806
5235,62,269,0.2873887818500319
42791,612,618,0.28732060114827657
26661,365,383,0.28725295615465474
20778,269,585,0.28720181584911014
51027,851,872,0.28716480886292356
19934,257,258,0.28704534557137557
6336,79,122,0.2870186256451877
5850,72,133,0.2868977635533733
31466,428,442,0.2868522808605914
49322,796,1228,0.2867977247974083
25739,348,1267,0.2866994058363213
23679,313,1180,0.2866986723242438
1480,17,72,0.2865327089608886
33192,452,1154,0.28653099748856575
58122,1142,1145,0.2864437473079761
38711,531,706,0.28643841868709896
1477,17,54,0.28636850556527366
1217,14,97,0.28632708024056613
1626,18,208,0.28622770853715956
38590,529,830,0.2862166000634714
49329,797,810,0.28621258966169844
55183,1011,1049,0.2860616681502216
50539,831,903,0.2859798465463556
22243,291,328,0.28594926079924554
2875,35,79,0.28589496327105024
34119,463,1124,0.28563135178729104
57300,1107,1164,0.2856271301603773
17765,223,1267,0.28558888420564577
16013,200,563,0.2855103895864015
54362,974,1011,0.28549950772088384
24673,332,383,0.28544067785625227
37033,506,740,0.2850489571852758
39090,536,834,0.2848568511825418
404,3,108,0.2848460416853234
38521,529,563,0.28473021237481894
39102,536,861,0.2846687003819151
44199,652,669,0.2846659216260371
5005,59,811,0.2846630860865396
46982,736,809,0.2846137975725094
18644,236,529,0.2845993027474069
39151,537,954,0.28457959374336617
38380,526,884,0.2845790748365933
19698,253,404,0.28444703316226966
25740,348,1268,0.28443249551368976
29044,395,405,0.2842731593042144
10781,128,170,0.2842326353478684
9617,117,154,0.28421168110095385
5162,61,520,0.28407529000643034
50786,840,1059,0.28401804153145255
12290,150,200,0.2838556311217941
2870,35,72,0.28384787661473193
5956,74,77,0.2836227435251791
17679,222,1268,0.2835210463076236
19968,257,404,0.2835041541706177
54373,974,1041,0.2833904159898165
44520,661,663,0.28318883746450074
5844,72,122,0.28315100330281406
11761,142,1046,0.28315067577681047
24662,332,333,0.28277944309734415
38631,530,743,0.28271709729010774
7819,93,184,0.28238383973554126
41337,581,921,0.28237621204303437
51253,861,903,0.28235826348789533
18125,230,335,0.28233184870197897
35331,481,581,0.28231206555785837
9631,117,380,0.2823058359469238
1078,13,70,0.28218580081540706
43932,642,652,0.2820792924643362
10658,127,177,0.2820158969241394
5867,72,208,0.28196133953879876
22232,291,301,0.28190763052094386
16066,201,318,0.28184533265652684
55170,1011,1017,0.28182786851810815
52600,920,948,0.28178085623445853
3449,40,358,0.2817518833503758
50909,845,1017,0.2816527274242971
28201,386,526,0.2816290711397422
282,2,54,0.2813768519339786
18587,236,239,0.28133838912319376
14351,178,180,0.2812057959181114
54673,987,1298,0.28110797924211656
6358,79,208,0.280988299846195
20843,269,1168,0.2809575231450667
54948,1000,1139,0.28095505985117236
34839,475,476,0.28088889735941114
6913,83,289,0.28068943084288456
48,0,303,0.28066026389775456
40767,569,579,0.2805888984154965
17712,223,417,0.2805791732939778
9992,121,125,0.2805647004965308
35795,489,506,0.28046406450939676
24776,333,383,0.28039330480897146
36086,494,559,0.28033220684053367
36059,494,508,0.28031747555574277
46553,722,809,0.28023555805026606
18635,236,494,0.28018503410785917
5140,61,314,0.2801846944005885
44988,673,943,0.2800927542951839
30786,417,1180,0.2800430326047301
35708,486,842,0.2799816476529986
5836,72,97,0.2799579322370591
41471,587,590,0.27967825377867883
28186,386,469,0.2796772103082813
57545,1123,1262,0.279623713309611
25612,346,561,0.27959699895973006
46743,729,856,0.2795814470648732
48022,759,1209,0.2795304303463781
52142,902,921,0.27950219031427137
54001,964,974,0.27947867236466506
59591,1209,1267,0.2793981929754944
39307,543,894,0.2793893000887456
4451,53,120,0.2793523341242099
6919,84,89,0.2792702306986967
272,2,14,0.2790609354925756
7579,89,345,0.2790225575402543
55060,1007,1030,0.27893404486407264
18121,230,330,0.2788423449619586
18379,232,877,0.27879093228453533
50791,840,1074,0.27877530386991384
26902,367,395,0.2786362293088647
38629,530,617,0.2783852902972653
31905,435,442,0.27832942655300313
27516,375,480,0.2782625252517161
47821,756,765,0.2781567200653913
40098,558,711,0.2781215560562232
18119,230,319,0.27807907338122334
56067,1056,1091,0.27798502060893737
55203,1013,1014,0.2779846359712884
6983,84,291,0.27797131666206376
55563,1029,1057,0.2779500182619724
17608,222,280,0.27787134989401896
5563,66,104,0.27784347987938113
8738,103,133,0.27774801521394243
6338,79,125,0.2776959485396891
20987,271,754,0.2776285290894395
10295,123,304,0.2775625563022493
49323,796,1229,0.27753192634682
58631,1164,1230,0.27749773893139834
36958,506,511,0.27743244314748167
36324,496,534,0.27726194718625424
13998,174,893,0.27722196403322774
13424,167,198,0.27721481305361995
26138,357,754,0.2771416573161134
23591,313,480,0.27710329262064737
18515,235,236,0.27707895186303744
24949,335,494,0.27706639411897227
22901,303,323,0.2770420685426433
35604,486,536,0.2769731215220359
47013,737,890,0.27687026495554357
3488,41,103,0.27671370885926927
17604,222,252,0.2765855015404533
3713,43,89,0.2765543223992102
31054,421,456,0.27654343809361337
58407,1155,1156,0.2764314266035793
37003,506,605,0.2763971204376216
22285,291,529,0.2763906695440221
24835,334,335,0.2762982753583437
24771,333,360,0.27627093976725675
1788,20,491,0.27625490027663563
3311,39,323,0.2761488721343095
60381,1296,1297,0.27613614770774514
47014,737,894,0.27613166556694857
7816,93,133,0.27612213855606055
35589,486,509,0.27598171733110693
613,8,310,0.27594272165329287
3065,37,179,0.2758800608040528
39410,545,859,0.27582502099844614
36237,495,522,0.27580838419373144
1069,13,41,0.2757943817350706
45871,704,889,0.2756520850004228
4556,54,97,0.2756051203788437
48118,763,764,0.2754586274755328
6128,77,122,0.2753030258917272
39342,544,752,0.2752185479047262
975,12,84,0.27499781534931966
5394,63,122,0.2748897854000584
18167,230,563,0.2748518701452547
13643,170,525,0.27479331675605934
37227,509,511,0.2746509125716125
4429,53,77,0.2746148272012945
31908,435,456,0.2745638397772049
2226,27,85,0.2745074249493922
41735,590,682,0.27450059863368453
51053,851,1057,0.2744876933762851
1774,20,70,0.2744758673761338
11503,139,142,0.27442354431820887
52166,903,924,0.2743376158451171
22276,291,494,0.2741615621747517
32563,444,532,0.2741227518581955
1209,14,83,0.2738493279096297
49866,811,943,0.2738428604964032
32227,441,508,0.27375701622495974
57399,1113,1114,0.27373675734420133
1191,14,35,0.2737068562190445
7379,88,103,0.2736208233164736
3471,41,72,0.27344725139632575
25732,348,1124,0.2734110231170407
37214,508,915,0.27339163276123757
34392,468,479,0.27339030484541893
881,11,90,0.2733463042467131
15025,189,198,0.2733145072601339
766,9,1056,0.27328305785270374
40332,563,566,0.2732011535435562
32551,444,494,0.27311280260081744
38591,529,831,0.27302623522295916
54367,974,1030,0.27283817789482023
6274,78,335,0.27280531504693517
1571,18,41,0.27274574236246923
978,12,88,0.27272930148506286
26536,362,532,0.27272025167446456
42757,609,716,0.27260225931318505
51910,892,940,0.2725223228479178
58011,1137,1164,0.27251387381395414
36333,496,550,0.272511469121695
38127,524,526,0.2724466544772434
9294,111,119,0.2724048486729723
45975,706,843,0.2724033284011166
5357,62,1273,0.27238619476040943
17711,223,414,0.2723552023131441
36985,506,563,0.27230035292325255
1487,17,84,0.2722991527125098
11762,142,1053,0.2722614665907065
30256,409,516,0.27225573213417464
57584,1125,1137,0.2722420706025882
22464,294,605,0.2722384686181828
8732,103,122,0.2722336218746687
6346,79,163,0.2722211947908677
44000,644,668,0.2720943937341844
47542,750,912,0.2719054992883445
6920,84,90,0.27188000745613744
31508,428,532,0.27173742637508463
28596,392,462,0.2716970381250241
9175,109,635,0.27160155484015425
5380,63,90,0.2714465816440011
14128,176,375,0.2713257550987055
5721,67,310,0.27125272574094145
47649,753,771,0.2712141201736391
36134,494,706,0.27120772643911106
31915,435,495,0.27117904510823615
26394,360,506,0.2711747375701899
55580,1030,1041,0.2711092514087915
55584,1030,1055,0.2709153660907878
30558,412,413,0.2709072815130855
49328,797,799,0.2708941018709539
17720,223,561,0.27082961748870943
35586,486,505,0.27080643176044555
45071,676,1268,0.2707761786847549
32348,442,494,0.2707390352039445
24596,330,333,0.2707013886868148
30301,410,506,0.27066639616161514
17990,228,362,0.2706404452897641
14174,176,1209,0.2706283936191365
6823,82,938,0.2705888979346087
34753,473,875,0.2705352443356067
7878,94,313,0.2703864079284994
29206,396,457,0.2703169422295042
1569,18,35,0.2701935249836235
159,1,54,0.2701720806232804
29353,397,457,0.27009136293881586
47136,740,826,0.270001324393239
54756,991,1061,0.2699462090222119
28676,392,595,0.2699412189733519
19514,252,263,0.26986374563296633
50434,829,878,0.2698255309553447
24171,320,326,0.2698223643544965
35600,486,532,0.26972635141703294
30314,410,529,0.2696797050400006
175,1,88,0.2696493590639464
22635,299,319,0.26963094329067244
11654,141,520,0.26962370950245734
14876,186,522,0.26959805680297744
6939,84,133,0.26957778710586777
36127,494,694,0.2695766782594196
50458,829,1217,0.26956196119925147
22234,291,304,0.26955466235378683
20867,269,1264,0.2695351248127796
6932,84,122,0.2694042321471983
35189,479,502,0.26932504697313503
21534,280,340,0.26930547455135795
37248,509,547,0.26919448099067567
44405,658,797,0.26915079235063044
50922,845,1049,0.269090378867974
9601,116,902,0.26907794100854404
38609,529,902,0.268966328602631
23427,310,676,0.26892767630716696
41476,587,609,0.268764233492613
50865,844,858,0.2684812922997702
3029,37,41,0.26844899398491706
59377,1201,1212,0.26842084695585156
25597,346,375,0.2683914157406906
1071,13,53,0.2683408651184606
29182,396,402,0.26829046798417955
28602,392,470,0.26825067081433196
41326,581,641,0.2682364602855563
5337,62,1129,0.2680931167686281
60385,1297,1299,0.2680832315300862
43999,644,666,0.268068623111959
58488,1160,1206,0.2680210588633368
6,0,39,0.26801774798425365
25610,346,493,0.2680116355901761
28200,386,522,0.26788100665352965
22455,294,490,0.2678715151015635
51182,858,874,0.267794680000488
22897,303,313,0.26767798253651753
14100,176,200,0.26757761737783975
3495,41,121,0.26750621383979056
3317,39,346,0.2675056299152227
56340,1067,1165,0.26738293596577734
43180,623,641,0.26737410284512797
39391,545,706,0.2673145311790943
26405,360,563,0.2672788203613413
18907,238,902,0.26726993737162674
35154,478,689,0.26726872075332686
31599,428,826,0.26725103547847884
53987,961,1253,0.267140537078343
13161,163,210,0.26698818333613444
53885,959,1107,0.26696441314506825
12465,153,180,0.26693663432758036
33074,450,1154,0.26683503996890706
5975,74,122,0.26683189849430544
36823,505,534,0.2667374546722878
1158,13,345,0.2666020141685651
22251,291,346,0.26658062442130526
35356,481,921,0.26648884788598237
14120,176,313,0.26646453475595894
19674,253,274,0.2664232993467635
40155,558,903,0.26636182016158894
13889,173,761,0.2661999458647363
40319,561,1268,0.26618227813464823
21536,280,346,0.26617465098158516
405,3,114,0.2659701378077195
13557,168,973,0.2658733569413133
42435,605,621,0.265859368321744
11407,136,1267,0.2656723095852209
36074,494,536,0.2654654781647546
6153,77,208,0.26546331089344355
36358,496,663,0.26540793368465565
274,2,18,0.2652679023329026
15974,200,280,0.26521021116512644
37113,508,524,0.2651492489177378
20008,257,737,0.26509022370371643
10131,122,130,0.26501967612452904
2878,35,84,0.26499114325991474
18123,230,333,0.2649680991487186
37474,511,536,0.26496201973088035
52363,910,924,0.26482718647676523
48436,771,787,0.2648041045568544
23233,306,1180,0.26477446598578885
32243,441,559,0.2647115586652729
3433,39,1209,0.2646736403288701
7388,88,122,0.26462720785091903
5720,67,306,0.2645022032777323
